latitude,longitude,trip_timestamp,trip_id
52.3888,9.7503,1654677786095,881adde5-5f36-4952-915d-42e971ce8529
52.3889,9.7502,1654677786908,881adde5-5f36-4952-915d-42e971ce8529
52.389,9.7501,1654677787906,881adde5-5f36-4952-915d-42e971ce8529
52.3891,9.75,1654677789152,881adde5-5f36-4952-915d-42e971ce8529
52.3891,9.75,1654677789152,881adde5-5f36-4952-915d-42e971ce8529
52.3892,9.7499,1654677789905,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7498,1654677790907,881adde5-5f36-4952-915d-42e971ce8529
52.3893,9.7498,1654677792045,881adde5-5f36-4952-915d-42e971ce8529
52.3894,9.7497,1654677792047,881adde5-5f36-4952-915d-42e971ce8529
52.3895,9.7496,1654677792900,881adde5-5f36-4952-915d-42e971ce8529
52.3895,9.7496,1654677794054,881adde5-5f36-4952-915d-42e971ce8529
52.3896,9.7495,1654677794062,881adde5-5f36-4952-915d-42e971ce8529
52.3897,9.7494,1654677794892,881adde5-5f36-4952-915d-42e971ce8529
52.3898,9.7493,1654677796891,881adde5-5f36-4952-915d-42e971ce8529
52.3899,9.7492,1654677799065,881adde5-5f36-4952-915d-42e971ce8529
52.3899,9.7492,1654677799067,881adde5-5f36-4952-915d-42e971ce8529
52.39,9.7491,1654677800920,881adde5-5f36-4952-915d-42e971ce8529
52.3901,9.749,1654677803896,881adde5-5f36-4952-915d-42e971ce8529
52.3901,9.749,1654677807087,881adde5-5f36-4952-915d-42e971ce8529
52.3902,9.7491,1654677807106,881adde5-5f36-4952-915d-42e971ce8529
52.3903,9.7493,1654677809921,881adde5-5f36-4952-915d-42e971ce8529
52.3904,9.7493,1654677812878,881adde5-5f36-4952-915d-42e971ce8529
52.3904,9.7493,1654677815257,881adde5-5f36-4952-915d-42e971ce8529
52.3906,9.7493,1654677815309,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7494,1654677817912,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7494,1654677819924,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7495,1654677821939,881adde5-5f36-4952-915d-42e971ce8529
52.3912,9.7495,1654677825100,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7495,1654677825146,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7498,1654677827900,881adde5-5f36-4952-915d-42e971ce8529
52.3911,9.7501,1654677829896,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7503,1654677831889,881adde5-5f36-4952-915d-42e971ce8529
52.391,9.7505,1654677833904,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7507,1654677835892,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7509,1654677838902,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.751,1654677844907,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7513,1654677850017,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7514,1654677850043,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7515,1654677855893,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7517,1654677857942,881adde5-5f36-4952-915d-42e971ce8529
52.3908,9.7518,1654677859924,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.752,1654677862896,881adde5-5f36-4952-915d-42e971ce8529
52.3909,9.7522,1654677865916,881adde5-5f36-4952-915d-42e971ce8529
